代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
FB.O,FACEBOOK,2020-01-08 11:05,213.22,213.28,212.91,213.28,0,154575
FB.O,FACEBOOK,2020-01-08 11:10,213.26,213.81,213.13,213.76,0,149099
FB.O,FACEBOOK,2020-01-08 11:15,213.76,213.91,213.54,213.73,0,123601
FB.O,FACEBOOK,2020-01-08 11:20,213.71,213.99,213.65,213.93,0,81872
FB.O,FACEBOOK,2020-01-08 11:25,213.93,213.96,213.75,213.77,0,67415
FB.O,FACEBOOK,2020-01-08 11:30,213.77,214.42,213.67,214.11,0,186101
FB.O,FACEBOOK,2020-01-08 11:35,214.12,214.4,213.9,214.27,0,177087
FB.O,FACEBOOK,2020-01-08 11:40,214.27,214.84,214.15,214.75,0,259917
FB.O,FACEBOOK,2020-01-08 11:45,214.75,215.37,214.75,215.25,0,387103
FB.O,FACEBOOK,2020-01-08 11:50,215.25,215.3,214.97,215.19,0,187659
FB.O,FACEBOOK,2020-01-08 11:55,215.19,215.4,215.15,215.21,0,128946
FB.O,FACEBOOK,2020-01-08 12:00,215.21,215.27,215.01,215.17,0,139188
FB.O,FACEBOOK,2020-01-08 12:05,215.17,215.28,215.12,215.23,0,76584
FB.O,FACEBOOK,2020-01-08 12:10,215.23,215.25,214.93,214.96,0,98226
FB.O,FACEBOOK,2020-01-08 12:15,214.96,215.01,214.72,214.87,0,83061
FB.O,FACEBOOK,2020-01-08 12:20,214.87,215,214.8,214.87,0,41093
FB.O,FACEBOOK,2020-01-08 12:25,214.87,215.1,214.78,215,0,94378
FB.O,FACEBOOK,2020-01-08 12:30,215,215.02,214.72,214.72,0,72907
FB.O,FACEBOOK,2020-01-08 12:35,214.72,214.73,214.45,214.55,0,104479
FB.O,FACEBOOK,2020-01-08 12:40,214.55,214.6,214.35,214.57,0,80566
FB.O,FACEBOOK,2020-01-08 12:45,214.57,214.64,214.33,214.45,0,73468
FB.O,FACEBOOK,2020-01-08 12:50,214.45,214.6,214.37,214.53,0,50692
FB.O,FACEBOOK,2020-01-08 12:55,214.56,214.63,214.45,214.54,0,52936
FB.O,FACEBOOK,2020-01-08 13:00,214.54,214.75,214.49,214.6,0,74541
FB.O,FACEBOOK,2020-01-08 13:05,214.6,214.6,214.39,214.56,0,44645
FB.O,FACEBOOK,2020-01-08 13:10,214.56,214.63,214.41,214.45,0,40853
FB.O,FACEBOOK,2020-01-08 13:15,214.45,214.55,214.39,214.45,0,41053
FB.O,FACEBOOK,2020-01-08 13:20,214.45,214.52,214.39,214.52,0,43313
FB.O,FACEBOOK,2020-01-08 13:25,214.49,214.82,214.46,214.82,0,89866
FB.O,FACEBOOK,2020-01-08 13:30,214.82,214.82,214.64,214.82,0,67427
FB.O,FACEBOOK,2020-01-08 13:35,214.77,215.07,214.77,215.07,0,133803
FB.O,FACEBOOK,2020-01-08 13:40,215.07,215.15,214.88,214.99,0,70445
FB.O,FACEBOOK,2020-01-08 13:45,214.99,215.19,214.99,215.19,0,145332
FB.O,FACEBOOK,2020-01-08 13:50,215.19,215.35,215.08,215.08,0,86760
FB.O,FACEBOOK,2020-01-08 13:55,215.08,215.19,215.01,215.09,0,58401
FB.O,FACEBOOK,2020-01-08 14:00,215.09,215.25,215.05,215.23,0,69602
FB.O,FACEBOOK,2020-01-08 14:05,215.23,215.41,215.23,215.34,0,55893
FB.O,FACEBOOK,2020-01-08 14:10,215.34,215.5,215.34,215.44,0,107043
FB.O,FACEBOOK,2020-01-08 14:15,215.44,215.57,215.44,215.52,0,108781
FB.O,FACEBOOK,2020-01-08 14:20,215.52,215.56,215.42,215.42,0,64067
FB.O,FACEBOOK,2020-01-08 14:25,215.42,215.5,215.24,215.29,0,82928
FB.O,FACEBOOK,2020-01-08 14:30,215.29,215.42,215.2,215.22,0,52742
FB.O,FACEBOOK,2020-01-08 14:35,215.22,215.27,215.06,215.16,0,75271
FB.O,FACEBOOK,2020-01-08 14:40,215.16,215.37,215.16,215.31,0,49467
FB.O,FACEBOOK,2020-01-08 14:45,215.31,215.44,215.26,215.34,0,70275
FB.O,FACEBOOK,2020-01-08 14:50,215.34,215.44,215.17,215.27,0,63457
FB.O,FACEBOOK,2020-01-08 14:55,215.27,215.36,215.23,215.29,0,50449
FB.O,FACEBOOK,2020-01-08 15:00,215.29,215.39,215.13,215.36,0,92597
FB.O,FACEBOOK,2020-01-08 15:05,215.36,215.55,215.36,215.54,0,85107
FB.O,FACEBOOK,2020-01-08 15:10,215.54,215.55,215.4,215.54,0,89286
FB.O,FACEBOOK,2020-01-08 15:15,215.54,215.83,215.5,215.75,0,159758
FB.O,FACEBOOK,2020-01-08 15:20,215.75,215.88,215.65,215.71,0,128051
FB.O,FACEBOOK,2020-01-08 15:25,215.71,216.08,215.6,215.85,0,221077
FB.O,FACEBOOK,2020-01-08 15:30,215.85,216.24,215.85,216.18,0,130231
FB.O,FACEBOOK,2020-01-08 15:35,216.18,216.2,215.96,215.98,0,182653
FB.O,FACEBOOK,2020-01-08 15:40,215.98,216.15,215.84,215.96,0,139393
FB.O,FACEBOOK,2020-01-08 15:45,215.94,215.95,215.8,215.85,0,158930
FB.O,FACEBOOK,2020-01-08 15:50,215.85,215.96,215.48,215.61,0,337177
FB.O,FACEBOOK,2020-01-08 15:55,215.61,215.66,214.97,215.13,0,377473
FB.O,FACEBOOK,2020-01-08 16:00,215.13,215.31,214.96,215.22,0,365328
FB.O,FACEBOOK,2020-01-09 09:35,215.22,217.71,215.22,216.87,0,785510
FB.O,FACEBOOK,2020-01-09 09:40,216.87,217.24,216.45,216.62,0,419549
FB.O,FACEBOOK,2020-01-09 09:45,216.63,216.8,216.29,216.55,0,237717
FB.O,FACEBOOK,2020-01-09 09:50,216.55,216.96,216.35,216.53,0,209933
FB.O,FACEBOOK,2020-01-09 09:55,216.53,217.42,216.4,216.82,0,284435
FB.O,FACEBOOK,2020-01-09 10:00,216.82,216.96,216.51,216.72,0,180239
FB.O,FACEBOOK,2020-01-09 10:05,216.76,217.05,216.62,217.01,0,199190
FB.O,FACEBOOK,2020-01-09 10:10,217.01,217.3,216.86,217.25,0,159082
FB.O,FACEBOOK,2020-01-09 10:15,217.25,217.72,217.14,217.15,0,275014
FB.O,FACEBOOK,2020-01-09 10:20,217.17,217.5,217.17,217.45,0,113752
FB.O,FACEBOOK,2020-01-09 10:25,217.45,217.46,217.24,217.38,0,105689
FB.O,FACEBOOK,2020-01-09 10:30,217.38,217.7,217.37,217.65,0,203073
FB.O,FACEBOOK,2020-01-09 10:35,217.65,217.82,217.5,217.61,0,177107
FB.O,FACEBOOK,2020-01-09 10:40,217.56,217.83,217.55,217.77,0,151575
FB.O,FACEBOOK,2020-01-09 10:45,217.77,217.82,217.41,217.5,0,137758
FB.O,FACEBOOK,2020-01-09 10:50,217.52,217.63,217.25,217.46,0,148671
FB.O,FACEBOOK,2020-01-09 10:55,217.46,217.8,217.46,217.75,0,178002
FB.O,FACEBOOK,2020-01-09 11:00,217.75,217.87,217.59,217.78,0,149568
FB.O,FACEBOOK,2020-01-09 11:05,217.76,217.81,217.55,217.55,0,101043
FB.O,FACEBOOK,2020-01-09 11:10,217.55,217.63,217.27,217.42,0,106757
FB.O,FACEBOOK,2020-01-09 11:15,217.43,217.75,217.43,217.49,0,81082
FB.O,FACEBOOK,2020-01-09 11:20,217.49,217.73,217.49,217.66,0,60142
FB.O,FACEBOOK,2020-01-09 11:25,217.66,217.82,217.48,217.5,0,114469
FB.O,FACEBOOK,2020-01-09 11:30,217.52,217.53,217.32,217.48,0,115429
FB.O,FACEBOOK,2020-01-09 11:35,217.48,217.57,217.32,217.33,0,122014
FB.O,FACEBOOK,2020-01-09 11:40,217.34,217.53,217.33,217.5,0,78940
FB.O,FACEBOOK,2020-01-09 11:45,217.5,217.55,217.39,217.53,0,100888
FB.O,FACEBOOK,2020-01-09 11:50,217.51,217.76,217.47,217.72,0,99632
FB.O,FACEBOOK,2020-01-09 11:55,217.72,217.76,217.53,217.62,0,120157
FB.O,FACEBOOK,2020-01-09 12:00,217.66,217.69,217.43,217.64,0,72768
FB.O,FACEBOOK,2020-01-09 12:05,217.64,217.69,217.52,217.65,0,95361
FB.O,FACEBOOK,2020-01-09 12:10,217.67,217.67,217.4,217.4,0,193952
FB.O,FACEBOOK,2020-01-09 12:15,217.4,217.41,217.02,217.12,0,169601
FB.O,FACEBOOK,2020-01-09 12:20,217.1,217.21,216.9,216.98,0,164345
FB.O,FACEBOOK,2020-01-09 12:25,216.98,217.01,216.75,216.85,0,188341
FB.O,FACEBOOK,2020-01-09 12:30,216.85,217.03,216.76,216.89,0,175773
FB.O,FACEBOOK,2020-01-09 12:35,216.89,216.96,216.51,216.56,0,137505
FB.O,FACEBOOK,2020-01-09 12:40,216.56,216.82,216.34,216.39,0,138500
FB.O,FACEBOOK,2020-01-09 12:45,216.39,216.66,216.34,216.59,0,110137
FB.O,FACEBOOK,2020-01-09 12:50,216.59,217.02,216.48,217.01,0,86801
FB.O,FACEBOOK,2020-01-09 12:55,217.01,217.09,216.81,217.09,0,75781
FB.O,FACEBOOK,2020-01-09 13:00,217.09,217.16,216.96,217,0,75580
FB.O,FACEBOOK,2020-01-09 13:05,217,217.29,217,217.28,0,79098
FB.O,FACEBOOK,2020-01-09 13:10,217.27,217.27,216.96,217.07,0,63642
FB.O,FACEBOOK,2020-01-09 13:15,217.07,217.21,217.07,217.19,0,47049
FB.O,FACEBOOK,2020-01-09 13:20,217.19,217.35,216.91,216.91,0,68183
FB.O,FACEBOOK,2020-01-09 13:25,216.91,217.14,216.91,217,0,49840
FB.O,FACEBOOK,2020-01-09 13:30,216.98,217.22,216.88,217.22,0,50464
FB.O,FACEBOOK,2020-01-09 13:35,217.22,217.32,217.13,217.2,0,62077
FB.O,FACEBOOK,2020-01-09 13:40,217.2,217.26,217.1,217.26,0,31828
FB.O,FACEBOOK,2020-01-09 13:45,217.26,217.62,217.23,217.48,0,99699
FB.O,FACEBOOK,2020-01-09 13:50,217.48,217.69,217.47,217.63,0,76254
FB.O,FACEBOOK,2020-01-09 13:55,217.63,217.71,217.48,217.58,0,89336
FB.O,FACEBOOK,2020-01-09 14:00,217.59,217.63,217.5,217.6,0,44858
FB.O,FACEBOOK,2020-01-09 14:05,217.6,217.7,217.51,217.51,0,50390
FB.O,FACEBOOK,2020-01-09 14:10,217.51,217.59,217.4,217.41,0,58560
FB.O,FACEBOOK,2020-01-09 14:15,217.41,217.58,217.36,217.56,0,51490
FB.O,FACEBOOK,2020-01-09 14:20,217.56,217.59,217.5,217.5,0,50772
FB.O,FACEBOOK,2020-01-09 14:25,217.5,217.58,217.43,217.53,0,67646
FB.O,FACEBOOK,2020-01-09 14:30,217.53,217.73,217.52,217.58,0,84728
FB.O,FACEBOOK,2020-01-09 14:35,217.58,217.86,217.55,217.85,0,103053
FB.O,FACEBOOK,2020-01-09 14:40,217.84,217.96,217.82,217.91,0,122609
FB.O,FACEBOOK,2020-01-09 14:45,217.91,218.14,217.69,217.71,0,186685
FB.O,FACEBOOK,2020-01-09 14:50,217.71,218.01,217.62,217.97,0,127684
FB.O,FACEBOOK,2020-01-09 14:55,217.97,218.04,217.89,218.01,0,67204
FB.O,FACEBOOK,2020-01-09 15:00,218.01,218.24,218.01,218.21,0,112178
FB.O,FACEBOOK,2020-01-09 15:05,218.21,218.24,218.04,218.12,0,73436
FB.O,FACEBOOK,2020-01-09 15:10,218.12,218.25,218.06,218.1,0,120755
FB.O,FACEBOOK,2020-01-09 15:15,218.1,218.14,217.95,217.96,0,102256
FB.O,FACEBOOK,2020-01-09 15:20,217.96,218.12,217.96,218.06,0,86915
FB.O,FACEBOOK,2020-01-09 15:25,218.06,218.06,217.76,217.81,0,102614
FB.O,FACEBOOK,2020-01-09 15:30,217.8,218.03,217.79,218.01,0,126710
FB.O,FACEBOOK,2020-01-09 15:35,218.01,218.02,217.9,217.96,0,130099
FB.O,FACEBOOK,2020-01-09 15:40,217.96,218,217.87,217.92,0,145085
FB.O,FACEBOOK,2020-01-09 15:45,217.92,218.22,217.91,218.21,0,143527
FB.O,FACEBOOK,2020-01-09 15:50,218.21,218.23,217.93,218.06,0,182694
FB.O,FACEBOOK,2020-01-09 15:55,218.06,218.3,217.95,218.24,0,296523
FB.O,FACEBOOK,2020-01-09 16:00,218.24,218.38,218.23,218.3,0,461914
FB.O,FACEBOOK,2020-01-10 09:35,219.69,219.74,218.44,219.04,0,865959
FB.O,FACEBOOK,2020-01-10 09:40,218.73,218.81,217.6,217.97,0,445775
FB.O,FACEBOOK,2020-01-10 09:45,217.97,218.2,217.67,218.2,0,330708
FB.O,FACEBOOK,2020-01-10 09:50,218.2,218.99,218.16,218.87,0,219586
FB.O,FACEBOOK,2020-01-10 09:55,218.79,219.42,218.79,219.22,0,287429
FB.O,FACEBOOK,2020-01-10 10:00,219.22,219.49,219.11,219.32,0,174426
FB.O,FACEBOOK,2020-01-10 10:05,219.29,219.34,219,219.07,0,151104
FB.O,FACEBOOK,2020-01-10 10:10,219.07,219.35,218.85,218.85,0,148706
FB.O,FACEBOOK,2020-01-10 10:15,218.85,218.99,218.48,218.81,0,195205
FB.O,FACEBOOK,2020-01-10 10:20,218.77,218.89,218.52,218.62,0,129456
FB.O,FACEBOOK,2020-01-10 10:25,218.63,218.74,218.41,218.41,0,125365
FB.O,FACEBOOK,2020-01-10 10:30,218.43,218.56,218.19,218.41,0,144459
FB.O,FACEBOOK,2020-01-10 10:35,218.41,218.87,218.39,218.78,0,180688
FB.O,FACEBOOK,2020-01-10 10:40,218.81,219.34,218.79,219.19,0,168717
FB.O,FACEBOOK,2020-01-10 10:45,219.19,219.37,219.03,219.13,0,143607
FB.O,FACEBOOK,2020-01-10 10:50,219.13,219.35,218.89,219,0,128361
FB.O,FACEBOOK,2020-01-10 10:55,219,219.25,218.94,219.04,0,105793
FB.O,FACEBOOK,2020-01-10 11:00,219.05,219.26,219,219.2,0,90800
FB.O,FACEBOOK,2020-01-10 11:05,219.2,219.51,219.16,219.45,0,132653
FB.O,FACEBOOK,2020-01-10 11:10,219.46,219.88,219.45,219.81,0,179308
FB.O,FACEBOOK,2020-01-10 11:15,219.81,219.86,219.6,219.68,0,151559
FB.O,FACEBOOK,2020-01-10 11:20,219.68,219.71,219.55,219.7,0,80322
FB.O,FACEBOOK,2020-01-10 11:25,219.72,219.75,219.43,219.54,0,131788
FB.O,FACEBOOK,2020-01-10 11:30,219.52,219.53,218.9,218.97,0,158798
FB.O,FACEBOOK,2020-01-10 11:35,218.97,218.97,218.63,218.94,0,155926
FB.O,FACEBOOK,2020-01-10 11:40,218.94,219.14,218.91,219.05,0,129843
FB.O,FACEBOOK,2020-01-10 11:45,219.05,219.06,218.74,218.83,0,107631
FB.O,FACEBOOK,2020-01-10 11:50,218.83,218.93,218.63,218.7,0,65008
FB.O,FACEBOOK,2020-01-10 11:55,218.7,219.03,218.67,218.76,0,85038
FB.O,FACEBOOK,2020-01-10 12:00,218.76,218.86,218.67,218.79,0,51151
FB.O,FACEBOOK,2020-01-10 12:05,218.79,218.8,218.34,218.36,0,125177
FB.O,FACEBOOK,2020-01-10 12:10,218.36,218.36,217.98,217.99,0,238400
FB.O,FACEBOOK,2020-01-10 12:15,217.97,218.48,217.95,218.27,0,179507
FB.O,FACEBOOK,2020-01-10 12:20,218.27,218.5,218.22,218.47,0,136919
FB.O,FACEBOOK,2020-01-10 12:25,218.47,218.69,218.42,218.69,0,92773
FB.O,FACEBOOK,2020-01-10 12:30,218.69,218.84,218.66,218.76,0,78621
FB.O,FACEBOOK,2020-01-10 12:35,218.77,218.77,218.59,218.65,0,46999
FB.O,FACEBOOK,2020-01-10 12:40,218.58,218.76,218.53,218.65,0,65805
FB.O,FACEBOOK,2020-01-10 12:45,218.65,218.7,218.58,218.63,0,57614
FB.O,FACEBOOK,2020-01-10 12:50,218.63,218.82,218.63,218.77,0,61772
FB.O,FACEBOOK,2020-01-10 12:55,218.77,218.98,218.76,218.96,0,62819
FB.O,FACEBOOK,2020-01-10 13:00,218.97,218.98,218.73,218.81,0,65327
FB.O,FACEBOOK,2020-01-10 13:05,218.82,219.06,218.82,218.96,0,88359
FB.O,FACEBOOK,2020-01-10 13:10,218.96,219.27,218.96,219.27,0,103396
FB.O,FACEBOOK,2020-01-10 13:15,219.27,219.46,219.27,219.4,0,100017
FB.O,FACEBOOK,2020-01-10 13:20,219.4,219.53,219.31,219.46,0,103394
FB.O,FACEBOOK,2020-01-10 13:25,219.45,219.45,219.25,219.36,0,96902
FB.O,FACEBOOK,2020-01-10 13:30,219.35,219.46,219.13,219.35,0,91296
FB.O,FACEBOOK,2020-01-10 13:35,219.35,219.45,219.25,219.25,0,66485
FB.O,FACEBOOK,2020-01-10 13:40,219.25,219.39,219.05,219.08,0,64890
FB.O,FACEBOOK,2020-01-10 13:45,219.08,219.4,219.07,219.35,0,81534
FB.O,FACEBOOK,2020-01-10 13:50,219.35,219.48,219.3,219.32,0,64017
FB.O,FACEBOOK,2020-01-10 13:55,219.32,219.43,219.32,219.42,0,47483
FB.O,FACEBOOK,2020-01-10 14:00,219.42,219.52,219.4,219.42,0,74172
FB.O,FACEBOOK,2020-01-10 14:05,219.42,219.5,219.38,219.39,0,59022
FB.O,FACEBOOK,2020-01-10 14:10,219.39,219.41,219.12,219.2,0,61562
FB.O,FACEBOOK,2020-01-10 14:15,219.2,219.28,218.9,218.9,0,124341
FB.O,FACEBOOK,2020-01-10 14:20,218.9,219.25,218.9,219.06,0,103425
FB.O,FACEBOOK,2020-01-10 14:25,219.06,219.06,218.76,218.84,0,93370
FB.O,FACEBOOK,2020-01-10 14:30,218.82,218.84,218.56,218.56,0,102334
FB.O,FACEBOOK,2020-01-10 14:35,218.56,218.63,218.17,218.36,0,147886
FB.O,FACEBOOK,2020-01-10 14:40,218.36,218.62,218.34,218.39,0,105142
FB.O,FACEBOOK,2020-01-10 14:45,218.39,218.55,218.25,218.37,0,74962
FB.O,FACEBOOK,2020-01-10 14:50,218.37,218.51,218.27,218.39,0,73552
FB.O,FACEBOOK,2020-01-10 14:55,218.39,218.45,218.29,218.43,0,72698
FB.O,FACEBOOK,2020-01-10 15:00,218.42,218.55,218.34,218.51,0,66443
FB.O,FACEBOOK,2020-01-10 15:05,218.51,218.56,218.16,218.17,0,133413
FB.O,FACEBOOK,2020-01-10 15:10,218.17,218.19,217.75,217.75,0,291422
FB.O,FACEBOOK,2020-01-10 15:15,217.75,217.83,217.52,217.54,0,171515
FB.O,FACEBOOK,2020-01-10 15:20,217.55,217.78,217.43,217.46,0,134906
FB.O,FACEBOOK,2020-01-10 15:25,217.46,217.82,217.46,217.75,0,177882
FB.O,FACEBOOK,2020-01-10 15:30,217.76,218.09,217.7,217.9,0,154664
FB.O,FACEBOOK,2020-01-10 15:35,217.9,217.99,217.81,217.88,0,82411
FB.O,FACEBOOK,2020-01-10 15:40,217.89,217.89,217.68,217.78,0,83279
FB.O,FACEBOOK,2020-01-10 15:45,217.78,217.92,217.46,217.92,0,170237
FB.O,FACEBOOK,2020-01-10 15:50,217.94,218.16,217.57,217.6,0,220199
FB.O,FACEBOOK,2020-01-10 15:55,217.6,218.05,217.56,217.97,0,227581
FB.O,FACEBOOK,2020-01-10 20:00,217.97,218.14,217.9,218.06,0,316054
FB.O,FACEBOOK,2020-01-13 09:35,218.06,220.18,218.06,219.46,0,940568
FB.O,FACEBOOK,2020-01-13 09:40,219.46,220.04,219.46,219.92,0,425901
FB.O,FACEBOOK,2020-01-13 09:45,219.92,220.14,219.53,219.79,0,298180
FB.O,FACEBOOK,2020-01-13 09:50,219.75,220.08,219.75,219.91,0,288601
FB.O,FACEBOOK,2020-01-13 09:55,219.91,220.06,219.81,219.98,0,159012
FB.O,FACEBOOK,2020-01-13 10:00,219.98,220.1,219.85,219.92,0,257688
FB.O,FACEBOOK,2020-01-13 10:05,219.92,220.04,219.9,219.94,0,143223
FB.O,FACEBOOK,2020-01-13 10:10,219.91,220.02,219.71,219.92,0,162507
FB.O,FACEBOOK,2020-01-13 10:15,219.93,220.1,219.76,219.94,0,344736
FB.O,FACEBOOK,2020-01-13 10:20,219.96,220.14,219.93,219.98,0,220411
FB.O,FACEBOOK,2020-01-13 10:25,220,220.48,219.92,220.44,0,391473
FB.O,FACEBOOK,2020-01-13 10:30,220.45,220.84,220.25,220.59,0,291880
FB.O,FACEBOOK,2020-01-13 10:35,220.59,220.59,220.06,220.2,0,279974
FB.O,FACEBOOK,2020-01-13 10:40,220.2,220.2,219.81,220,0,156063
FB.O,FACEBOOK,2020-01-13 10:45,220,220.31,219.91,220.18,0,159770
FB.O,FACEBOOK,2020-01-13 10:50,220.16,220.48,220.09,220.48,0,105979
FB.O,FACEBOOK,2020-01-13 10:55,220.47,220.86,220.46,220.83,0,167775
FB.O,FACEBOOK,2020-01-13 11:00,220.83,220.94,220.61,220.63,0,181593
FB.O,FACEBOOK,2020-01-13 11:05,220.64,220.91,220.58,220.82,0,162166
FB.O,FACEBOOK,2020-01-13 11:10,220.82,220.93,220.75,220.83,0,111769
FB.O,FACEBOOK,2020-01-13 11:15,220.86,221.13,220.78,221.13,0,193759
FB.O,FACEBOOK,2020-01-13 11:20,221.12,221.28,220.95,220.98,0,193042
FB.O,FACEBOOK,2020-01-13 11:25,220.98,221.15,220.94,221.11,0,115522
FB.O,FACEBOOK,2020-01-13 11:30,221.11,221.49,221.08,221.39,0,195226
FB.O,FACEBOOK,2020-01-13 11:35,221.39,221.53,221.31,221.43,0,171610
FB.O,FACEBOOK,2020-01-13 11:40,221.44,221.72,221.39,221.52,0,226850
FB.O,FACEBOOK,2020-01-13 11:45,221.51,221.56,221.39,221.46,0,231523
FB.O,FACEBOOK,2020-01-13 11:50,221.45,221.67,221.4,221.65,0,212392
FB.O,FACEBOOK,2020-01-13 11:55,221.67,221.72,221.36,221.38,0,150008
FB.O,FACEBOOK,2020-01-13 12:00,221.38,221.62,221.33,221.47,0,106274
FB.O,FACEBOOK,2020-01-13 12:05,221.47,221.66,221.4,221.55,0,113782
FB.O,FACEBOOK,2020-01-13 12:10,221.5,221.62,221.38,221.47,0,78302
FB.O,FACEBOOK,2020-01-13 12:15,221.47,221.65,221.43,221.64,0,96330
FB.O,FACEBOOK,2020-01-13 12:20,221.63,221.7,221.55,221.67,0,109516
FB.O,FACEBOOK,2020-01-13 12:25,221.66,221.69,221.53,221.55,0,82118
FB.O,FACEBOOK,2020-01-13 12:30,221.55,221.56,221.37,221.49,0,74525
FB.O,FACEBOOK,2020-01-13 12:35,221.49,221.61,221.4,221.47,0,92689
FB.O,FACEBOOK,2020-01-13 12:40,221.47,221.6,221.42,221.6,0,79190
FB.O,FACEBOOK,2020-01-13 12:45,221.59,221.6,221.17,221.25,0,107310
FB.O,FACEBOOK,2020-01-13 12:50,221.25,221.44,221.25,221.34,0,81422
FB.O,FACEBOOK,2020-01-13 12:55,221.34,221.42,221.28,221.35,0,74414
FB.O,FACEBOOK,2020-01-13 13:00,221.38,221.5,221.33,221.38,0,65979
FB.O,FACEBOOK,2020-01-13 13:05,221.38,221.41,221.28,221.4,0,65385
FB.O,FACEBOOK,2020-01-13 13:10,221.4,221.76,221.38,221.75,0,129778
FB.O,FACEBOOK,2020-01-13 13:15,221.75,221.75,221.44,221.45,0,85139
FB.O,FACEBOOK,2020-01-13 13:20,221.47,221.76,221.44,221.75,0,81917
FB.O,FACEBOOK,2020-01-13 13:25,221.75,221.8,221.68,221.71,0,86504
FB.O,FACEBOOK,2020-01-13 13:30,221.71,221.87,221.7,221.76,0,144748
FB.O,FACEBOOK,2020-01-13 13:35,221.76,221.85,221.53,221.59,0,97447
FB.O,FACEBOOK,2020-01-13 13:40,221.59,221.64,221.52,221.53,0,47120
FB.O,FACEBOOK,2020-01-13 13:45,221.53,221.65,221.39,221.6,0,70871
FB.O,FACEBOOK,2020-01-13 13:50,221.59,221.68,221.57,221.64,0,58767
FB.O,FACEBOOK,2020-01-13 13:55,221.64,221.7,221.49,221.55,0,47406
FB.O,FACEBOOK,2020-01-13 14:00,221.55,221.63,221.47,221.47,0,61369
FB.O,FACEBOOK,2020-01-13 14:05,221.47,221.49,221.14,221.47,0,127103
FB.O,FACEBOOK,2020-01-13 14:10,221.47,221.58,221.39,221.55,0,70526
FB.O,FACEBOOK,2020-01-13 14:15,221.55,221.59,221.47,221.47,0,102768
FB.O,FACEBOOK,2020-01-13 14:20,221.47,221.58,221.46,221.55,0,70534
FB.O,FACEBOOK,2020-01-13 14:25,221.55,221.63,221.43,221.51,0,98652
FB.O,FACEBOOK,2020-01-13 14:30,221.51,221.66,221.51,221.64,0,80588
FB.O,FACEBOOK,2020-01-13 14:35,221.65,221.65,221.39,221.55,0,86953
FB.O,FACEBOOK,2020-01-13 14:40,221.55,221.64,221.47,221.56,0,97757
FB.O,FACEBOOK,2020-01-13 14:45,221.56,221.59,221.03,221.07,0,95985
FB.O,FACEBOOK,2020-01-13 14:50,221.07,221.34,220.98,221.16,0,116081
FB.O,FACEBOOK,2020-01-13 14:55,221.16,221.28,221.08,221.16,0,87164
FB.O,FACEBOOK,2020-01-13 15:00,221.16,221.23,220.96,221.09,0,119569
FB.O,FACEBOOK,2020-01-13 15:05,221.09,221.27,221.02,221.16,0,115225
FB.O,FACEBOOK,2020-01-13 15:10,221.16,221.18,221.05,221.06,0,75461
FB.O,FACEBOOK,2020-01-13 15:15,221.06,221.07,220.77,220.86,0,162391
FB.O,FACEBOOK,2020-01-13 15:20,220.86,220.99,220.82,220.94,0,119315
FB.O,FACEBOOK,2020-01-13 15:25,220.94,220.97,220.76,220.81,0,181886
FB.O,FACEBOOK,2020-01-13 15:30,220.81,220.95,220.75,220.93,0,163591
FB.O,FACEBOOK,2020-01-13 15:35,220.93,221.39,220.93,221.32,0,198824
FB.O,FACEBOOK,2020-01-13 15:40,221.32,221.4,221.15,221.37,0,180031
FB.O,FACEBOOK,2020-01-13 15:45,221.37,221.39,221.21,221.26,0,144372
FB.O,FACEBOOK,2020-01-13 15:50,221.26,221.55,221.26,221.53,0,196884
FB.O,FACEBOOK,2020-01-13 15:55,221.55,221.85,221.48,221.68,0,356077
FB.O,FACEBOOK,2020-01-13 16:00,221.68,221.96,221.66,221.91,0,541285
FB.O,FACEBOOK,2020-01-14 09:35,221.91,222.09,220.97,221.2,0,820406
FB.O,FACEBOOK,2020-01-14 09:40,221.2,221.42,220.55,220.83,0,239130
FB.O,FACEBOOK,2020-01-14 09:45,220.83,221.81,220.74,221.7,0,252332
FB.O,FACEBOOK,2020-01-14 09:50,221.7,222.37,221.64,221.84,0,380830
FB.O,FACEBOOK,2020-01-14 09:55,221.84,221.88,221.34,221.62,0,163928
FB.O,FACEBOOK,2020-01-14 10:00,221.62,221.67,220.9,221.3,0,334818
FB.O,FACEBOOK,2020-01-14 10:05,221.3,221.41,221.07,221.41,0,114408
FB.O,FACEBOOK,2020-01-14 10:10,221.37,221.52,221.26,221.36,0,182698
FB.O,FACEBOOK,2020-01-14 10:15,221.36,221.52,221.17,221.32,0,104707
FB.O,FACEBOOK,2020-01-14 10:20,221.32,221.7,221.25,221.47,0,148817
FB.O,FACEBOOK,2020-01-14 10:25,221.45,221.73,221.45,221.5,0,139524
FB.O,FACEBOOK,2020-01-14 10:30,221.5,221.5,221.3,221.36,0,88821
FB.O,FACEBOOK,2020-01-14 10:35,221.36,221.56,221.32,221.34,0,145362
FB.O,FACEBOOK,2020-01-14 10:40,221.35,221.37,221.09,221.09,0,136596
FB.O,FACEBOOK,2020-01-14 10:45,221.1,221.34,221.07,221.31,0,76462
FB.O,FACEBOOK,2020-01-14 10:50,221.31,221.34,220.5,220.5,0,183823
